code,parent_code,name
97.25,97.2,Replacement of other vaginal pessary
97.29,97.2,Other nonoperative replacements
97.21,97.2,Replacement of nasal packing
18.1,18,Diagnostic procedures on external ear
18.11,18.1,Otoscopy
18.12,18.1,Biopsy of external ear
18.19,18.1,Other diagnostic procedures on external ear
23.7,23,Apicoectomy and root canal therapy
23.71,23.7,Root canal therapy with irrigation
23.70,23.7,"Root canal, not otherwise specified"
23.72,23.7,Root canal therapy with apicoectomy
23.73,23.7,Apicoectomy
43.3,43,Pyloromyotomy
75.5,75,Repair of current obstetric laceration of uterus
75.52,75.5,Repair of current obstetric laceration of corpus uteri
75.51,75.5,Repair of current obstetric laceration of cervix
75.50,75.5,"Repair of current obstetric laceration of uterus, not otherwise specified"
00-99.99,,PROCEDURES
11.1,11,Incision of cornea
92.41,92.4,Intra-operative electron radiation therapy
92.4,92,Intra-operative radiation procedures
37.6,37,Implantation of heart and circulatory assist system(s)
37.66,37.6,Insertion of implantable heart assist system
37.63,37.6,Repair of heart assist system
37.61,37.6,Implant of pulsation balloon
37.65,37.6,Implant of single ventricular (extracorporeal) external heart assist system
37.68,37.6,Insertion of percutaneous external heart assist device
37.67,37.6,Implantation of cardiomyostimulation system
37.60,37.6,Implantation or insertion of biventricular external heart assist system
37.64,37.6,Removal of external heart assist system(s) or device(s)
37.62,37.6,Insertion of temporary non-implantable extracorporeal circulatory assist device
41.0,41,Bone marrow or hematopoietic stem cell transplant
41.01,41.0,Autologous bone marrow transplant without purging
41.02,41.0,Allogeneic bone marrow transplant with purging
41.08,41.0,Allogeneic hematopoietic stem cell transplant with purging
41.03,41.0,Allogeneic bone marrow transplant without purging
41.06,41.0,Cord blood stem cell transplant
41.07,41.0,Autologous hematopoietic stem cell transplant with purging
41.00,41.0,"Bone marrow transplant, not otherwise specified"
41.09,41.0,Autologous bone marrow transplant with purging
41.04,41.0,Autologous hematopoietic stem cell transplant without purging
41.05,41.0,Allogeneic hematopoietic stem cell transpant without purging
66.6,66,Other salpingectomy
66.63,66.6,"Bilateral partial salpingectomy, not otherwise specified"
66.69,66.6,Other partial salpingectomy
66.62,66.6,Salpingectomy with removal of tubal pregnancy
66.61,66.6,Excision or destruction of lesion of fallopian tube
97.6,97,Nonoperative removal of therapeutic device from urinary system
97.69,97.6,Removal of other device from urinary system
97.65,97.6,Removal of urethral stent
97.62,97.6,Removal of ureterostomy tube and ureteral catheter
97.61,97.6,Removal of pyelostomy and nephrostomy tube
97.63,97.6,Removal of cystostomy tube
97.64,97.6,Removal of other urinary drainage device
78.6,78,Removal of implanted device from bone
78.62,78.6,"Removal of implanted devices from bone, humerus"
78.68,78.6,"Removal of implanted devices from bone, tarsals and metatarsals"
78.66,78.6,"Removal of implanted devices from bone, patella"
78.67,78.6,"Removal of implanted devices from bone, tibia and fibula"
78.60,78.6,"Removal of implanted devices from bone, unspecified site"
78.64,78.6,"Removal of implanted devices from bone, carpals and metacarpals"
78.61,78.6,"Removal of implanted devices from bone, scapula, clavicle, and thorax [ribs and sternum]"
78.63,78.6,"Removal of implanted devices from bone, radius and ulna"
78.69,78.6,"Removal of implanted devices from bone, other bones"
78.65,78.6,"Removal of implanted devices from bone, femur"
78.04,78.0,"Bone graft, carpals and metacarpals"
78.0,78,Bone graft
78.02,78.0,"Bone graft, humerus"
78.09,78.0,"Bone graft, other bones"
78.03,78.0,"Bone graft, radius and ulna"
78.08,78.0,"Bone graft, tarsals and metatarsals"
78.06,78.0,"Bone graft, patella"
78.07,78.0,"Bone graft, tibia and fibula"
78.00,78.0,"Bone graft, unspecified site"
78.01,78.0,"Bone graft, scapula, clavicle, and thorax [ribs and sternum]"
78.05,78.0,"Bone graft, femur"
60.0,60,Incision of prostate
66.0,66,Salpingotomy and salpingostomy
66.01,66.0,Salpingotomy
66.02,66.0,Salpingostomy
15.29,15.2,Other operations on one extraocular muscle
15.2,15,Other operations on one extraocular muscle
15.22,15.2,Shortening procedure on one extraocular muscle
15.21,15.2,Lengthening procedure on one extraocular muscle
56.3,56,Diagnostic procedures on ureter
56.34,56.3,Open biopsy of ureter
56.35,56.3,Endoscopy (cystoscopy) (looposcopy) of ileal conduit
56.33,56.3,Closed endoscopic biopsy of ureter
56.39,56.3,Other diagnostic procedures on ureter
56.31,56.3,Ureteroscopy
56.32,56.3,Closed percutaneous biopsy of ureter
96.32,96.3,Gastric freezing
96.3,96,"Nonoperative alimentary tract irrigation, cleaning, and local instillation"
96.31,96.3,Gastric cooling
96.33,96.3,Gastric lavage
96.35,96.3,Gastric gavage
96.39,96.3,Other transanal enema
96.38,96.3,Removal of impacted feces
96.34,96.3,Other irrigation of (naso-)gastric tube
96.36,96.3,Irrigation of gastrostomy or enterostomy
96.37,96.3,Proctoclysis
57.6,57,Partial cystectomy
49.4,49,Procedures on hemorrhoids
49.47,49.4,Evacuation of thrombosed hemorrhoids
49.45,49.4,Ligation of hemorrhoids
49.41,49.4,Reduction of hemorrhoids
49.44,49.4,Destruction of hemorrhoids by cryotherapy
49.46,49.4,Excision of hemorrhoids
49.49,49.4,Other procedures on hemorrhoids
49.43,49.4,Cauterization of hemorrhoids
49.42,49.4,Injection of hemorrhoids
00.0,00,Therapeutic ultrasound
00.02,00.0,Therapeutic ultrasound of heart
00.09,00.0,Other therapeutic ultrasound
00.01,00.0,Therapeutic ultrasound of vessels of head and neck
00.03,00.0,Therapeutic ultrasound of peripheral vascular vessels
84.0,84,Amputation of upper limb
84.03,84.0,Amputation through hand
84.01,84.0,Amputation and disarticulation of finger
84.05,84.0,Amputation through forearm
84.08,84.0,Disarticulation of shoulder
84.04,84.0,Disarticulation of wrist
84.09,84.0,Interthoracoscapular amputation
84.00,84.0,"Upper limb amputation, not otherwise specified"
84.07,84.0,Amputation through humerus
84.02,84.0,Amputation and disarticulation of thumb
84.06,84.0,Disarticulation of elbow
59.9,59,Other operations on urinary system
59.94,59.9,Replacement of cystostomy tube
59.93,59.9,Replacement of ureterostomy tube
59.91,59.9,Excision of perirenal or perivesical tissue
59.99,59.9,Other operations on urinary system
59.92,59.9,Other operations on perirenal or perivesical tissue
59.95,59.9,Ultrasonic fragmentation of urinary stones
06.4,06,Complete thyroidectomy
66.8,66,Insufflation of fallopian tube
99,87-99.99,Other nonoperative procedures
14.5,14,Other repair of retinal detachment
14.55,14.5,Repair of retinal detachment with photocoagulation of unspecified type
14.59,14.5,Other repair of retinal detachment
14.52,14.5,Repair of retinal detachment with cryotherapy
14.54,14.5,Repair of retinal detachment with laser photocoagulation
14.51,14.5,Repair of retinal detachment with diathermy
14.53,14.5,Repair of retinal detachment with xenon arc photocoagulation
79.7,79,Closed reduction of dislocation
79.72,79.7,Closed reduction of dislocation of elbow
79.78,79.7,Closed reduction of dislocation of foot and toe
79.71,79.7,Closed reduction of dislocation of shoulder
79.77,79.7,Closed reduction of dislocation of ankle
79.76,79.7,Closed reduction of dislocation of knee
79.73,79.7,Closed reduction of dislocation of wrist
79.70,79.7,Closed reduction of dislocation of unspecified site
79.75,79.7,Closed reduction of dislocation of hip
79.79,79.7,Closed reduction of dislocation of other specified sites
79.74,79.7,Closed reduction of dislocation of hand and finger
99.78,99.7,Aquapheresis
99.7,99,"Therapeutic apheresis or other injection, administration, or infusion of other therapeutic or prophylactic substance"
99.75,99.7,Administration of neuroprotective agent
99.72,99.7,Therapeutic leukopheresis
99.76,99.7,Extracorporeal immunoadsorption
99.71,99.7,Therapeutic plasmapheresis
99.73,99.7,Therapeutic erythrocytapheresis
99.74,99.7,Therapeutic plateletpheresis
99.79,99.7,Other therapeutic apheresis
99.77,99.7,Application or administration of an adhesion barrier substance
28.4,28,Excision of tonsil tag
48.9,48,Other operations on rectum and perirectal tissue
48.99,48.9,Other operations on rectum and perirectal tissue
48.92,48.9,Anorectal myectomy
48.93,48.9,Repair of perirectal fistula
48.91,48.9,Incision of rectal stricture
40.9,40,Other operations on lymphatic structures
67.4,67,Amputation of cervix
57.8,57,Other repair of urinary bladder
57.83,57.8,Repair of fistula involving bladder and intestine
57.82,57.8,Closure of cystostomy
57.86,57.8,Repair of bladder exstrophy
57.89,57.8,Other repair of bladder
57.88,57.8,Other anastomosis of bladder
57.81,57.8,Suture of laceration of bladder
57.85,57.8,Cystourethroplasty and plastic repair of bladder neck
57.84,57.8,Repair of other fistula of bladder
57.87,57.8,Reconstruction of urinary bladder
21.0,21,Control of epistaxis
21.05,21.0,Control of epistaxis by (transantral) ligation of the maxillary artery
21.06,21.0,Control of epistaxis by ligation of the external carotid artery
21.02,21.0,Control of epistaxis by posterior (and anterior) packing
21.04,21.0,Control of epistaxis by ligation of ethmoidal arteries
21.07,21.0,Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral nasal wall
21.00,21.0,"Control of epistaxis, not otherwise specified"
21.01,21.0,Control of epistaxis by anterior nasal packing
21.09,21.0,Control of epistaxis by other means
21.03,21.0,Control of epistaxis by cauterization (and packing)
23.1,23,Surgical removal of tooth
23.11,23.1,Removal of residual root
23.19,23.1,Other surgical extraction of tooth
69.3,69,Paracervical uterine denervation
31.5,31,Local excision or destruction of lesion or tissue of trachea
61.2,61,Excision of hydrocele (of tunica vaginalis)
08.1,08,Diagnostic procedures on eyelid
08.19,08.1,Other diagnostic procedures on eyelid
08.11,08.1,Biopsy of eyelid
65.8,65,Lysis of adhesions of ovary and fallopian tube
65.81,65.8,Laparoscopic lysis of adhesions of ovary and fallopian tube
65.89,65.8,Other lysis of adhesions of ovary and fallopian tube
76,76-84.99,Operations on facial bones and joints
68.9,68,Other and unspecified hysterectomy
49.0,49,Incision or excision of perianal tissue
49.03,49.0,Excision of perianal skin tags
49.02,49.0,Other incision of perianal tissue
49.01,49.0,Incision of perianal abscess
49.04,49.0,Other excision of perianal tissue
45.1,45,Diagnostic procedures on small intestine
45.14,45.1,Closed [endoscopic] biopsy of small intestine
45.11,45.1,Transabdominal endoscopy of small intestine
45.12,45.1,Endoscopy of small intestine through artificial stoma
45.13,45.1,Other endoscopy of small intestine
45.15,45.1,Open biopsy of small intestine
45.16,45.1,Esophagogastroduodenoscopy [EGD] with closed biopsy
45.19,45.1,Other diagnostic procedures on small intestine
16,08-16.99,Operations on orbit and eyeball
47,42-54.99,Operations on appendix
40.4,40,Radical excision of cervical lymph nodes
40.41,40.4,"Radical neck dissection, unilateral"
40.42,40.4,"Radical neck dissection, bilateral"
40.40,40.4,"Radical neck dissection, not otherwise specified"
10.5,10,Lysis of adhesions of conjunctiva and eyelid
91.9,91,Microscopic examination of specimen from unspecified site
91.95,91.9,"Microscopic examination of specimen from unspecified site, toxicology"
91.96,91.9,"Microscopic examination of specimen from unspecified site, cell block and Papanicolaou smear"
91.94,91.9,"Microscopic examination of specimen from unspecified site, parasitology"
91.99,91.9,"Microscopic examination of specimen from unspecified site, other microscopic examination"
91.93,91.9,"Microscopic examination of specimen from unspecified site, culture and sensitivity"
91.92,91.9,"Microscopic examination of specimen from unspecified site, culture"
91.91,91.9,"Microscopic examination of specimen from unspecified site, bacterial smear"
67.6,67,Other repair of cervix
67.69,67.6,Other repair of cervix
67.61,67.6,Suture of laceration of cervix
67.62,67.6,Repair of fistula of cervix
00.1,00-00.99,Pharmaceuticals
00.10,00.1,Implantation of chemotherapeutic agent
00.12,00.1,Administration of inhaled nitric oxide
00.19,00.1,Disruption of blood brain barrier via infusion [BBBD]
00.13,00.1,Injection or infusion of nesiritide
00.18,00.1,Infusion of immunosuppressive antibody therapy
00.14,00.1,Injection or infusion of oxazolidinone class of antibiotics
00.16,00.1,Pressurized treatment of venous bypass graft [conduit] with pharmaceutical substance
00.17,00.1,Infusion of vasopressor agent
00.15,00.1,High-dose infusion interleukin-2 [IL-2]
00.11,00.1,Infusion of drotrecogin alfa (activated)
09.12,09.1,Biopsy of lacrimal sac
09.1,09,Diagnostic procedures on lacrimal system
09.11,09.1,Biopsy of lacrimal gland
09.19,09.1,Other diagnostic procedures on lacrimal system
80.9,80,Other excision of joint
80.91,80.9,"Other excision of joint, shoulder"
80.94,80.9,"Other excision of joint, hand and finger"
80.99,80.9,"Other excision of joint, other specified sites"
80.97,80.9,"Other excision of joint, ankle"
80.96,80.9,"Other excision of joint, knee"
80.93,80.9,"Other excision of joint, wrist"
80.92,80.9,"Other excision of joint, elbow"
80.95,80.9,"Other excision of joint, hip"
80.90,80.9,"Other excision of joint, unspecified site"
80.98,80.9,"Other excision of joint, foot and toe"
73,72-75.99,Other procedures inducing or assisting delivery
81,76-84.99,Repair and plastic operations on joint structures
24.0,24,Incision of gum or alveolar bone
29.5,29,Other repair of pharynx
29.51,29.5,Suture of laceration of pharynx
29.52,29.5,Closure of branchial cleft fistula
29.53,29.5,Closure of other fistula of pharynx
29.54,29.5,Lysis of pharyngeal adhesions
29.59,29.5,Other repair of pharynx
58.5,58,Release of urethral stricture
78.22,78.2,"Limb shortening procedures, humerus"
78.23,78.2,"Limb shortening procedures, radius and ulna"
